lganame,councilnam,suburbname,postcode,percentage,,,,LGA_WRONG,,FIX,LGA_NEIGHBOR_WRONG
LANE COVE,LANE COVE MUNICIPAL COUNCIL,LANE COVE,2066,100,,,,,,,
LANE COVE,LANE COVE MUNICIPAL COUNCIL,LANE COVE NORTH,2066,58.75876154,,,,,,,
LANE COVE,LANE COVE MUNICIPAL COUNCIL,LANE COVE WEST,2066,100,,,,,,,
LANE COVE,LANE COVE MUNICIPAL COUNCIL,LINLEY POINT,2066,100,,,,,,,
LANE COVE,LANE COVE MUNICIPAL COUNCIL,LONGUEVILLE,2066,100,,,,,,,
LANE COVE,LANE COVE MUNICIPAL COUNCIL,NORTHWOOD,2066,100,,,,,,,
LANE COVE,LANE COVE MUNICIPAL COUNCIL,RIVERVIEW,2066,100,,,,,,,
LANE COVE,LANE COVE MUNICIPAL COUNCIL,ST LEONARDS,2065,32.68203182,,,,,,,
LEETON,LEETON SHIRE COUNCIL,CORBIE HILL,2705,41.91395534,,,,,,,
LEETON,LEETON SHIRE COUNCIL,CUDGEL,2700,100,,,,,,,
LEETON,LEETON SHIRE COUNCIL,EUROLEY,2700,34.55465858,,,,,,,
LEETON,LEETON SHIRE COUNCIL,GOGELDRIE,2705,100,,,,,,,
LEETON,LEETON SHIRE COUNCIL,LEETON,2705,100,,,,,,,
LEETON,LEETON SHIRE COUNCIL,MERUNGLE HILL,2705,100,,,,,,,
LEETON,LEETON SHIRE COUNCIL,MURRAMI,2705,100,,,,,,,
LEETON,LEETON SHIRE COUNCIL,STANBRIDGE,2705,100,,,,,,,
LEETON,LEETON SHIRE COUNCIL,WHITTON,2705,93.51894512,,,,,,,
LEETON,LEETON SHIRE COUNCIL,YANCO,2703,100,,,,,,,
LISMORE,LISMORE CITY COUNCIL,BENTLEY,2480,52.15223365,,,,,,,
LISMORE,LISMORE CITY COUNCIL,BEXHILL,2480,100,,,,,,,
LISMORE,LISMORE CITY COUNCIL,BLAKEBROOK,2480,100,,,,,,,
LISMORE,LISMORE CITY COUNCIL,BLUE KNOB,2480,100,,,,,,,
LISMORE,LISMORE CITY COUNCIL,BOAT HARBOUR,2480,100,,,,,,,
LISMORE,LISMORE CITY COUNCIL,BOOERIE CREEK,2480,100,,,,,,,
LISMORE,LISMORE CITY COUNCIL,BOOYONG,2480,26.84239704,,,,,,,
LISMORE,LISMORE CITY COUNCIL,BROADWATER,2472,13.33207305,,,,,,,
LISMORE,LISMORE CITY COUNCIL,BUCKENDOON,2472,100,,,,,,,
LISMORE,LISMORE CITY COUNCIL,BUNGABBEE,2480,100,,,,,,,
LISMORE,LISMORE CITY COUNCIL,CANIABA,2480,100,,,,,,,
LISMORE,LISMORE CITY COUNCIL,CHILCOTTS GRASS,2480,100,,,,,,,
LISMORE,LISMORE CITY COUNCIL,CLUNES,2480,57.55645273,,,,,,,
LISMORE,LISMORE CITY COUNCIL,COFFEE CAMP,2480,100,,,,,,,
LISMORE,LISMORE CITY COUNCIL,CORAKI,2471,33.77435808,,,,,,,
LISMORE,LISMORE CITY COUNCIL,CORNDALE,2480,100,,,,,,,
LISMORE,LISMORE CITY COUNCIL,DORROUGHBY,2480,100,,,,,,,
LISMORE,LISMORE CITY COUNCIL,DUNGARUBBA,2480,100,,,,,,,
LISMORE,LISMORE CITY COUNCIL,DUNOON,2480,100,,,,,,,
LISMORE,LISMORE CITY COUNCIL,EAST CORAKI,2471,94.78372258,,,,,,,
LISMORE,LISMORE CITY COUNCIL,EAST LISMORE,2480,100,,,,,,,
LISMORE,LISMORE CITY COUNCIL,ELTHAM,2480,100,,,,,,,
LISMORE,LISMORE CITY COUNCIL,FERNSIDE,2480,100,,,,,,,
LISMORE,LISMORE CITY COUNCIL,GEORGICA,2480,100,,,,,,,
LISMORE,LISMORE CITY COUNCIL,GIRARDS HILL,2480,100,,,,,,,
LISMORE,LISMORE CITY COUNCIL,GOOLMANGAR,2480,100,,,,,,,
LISMORE,LISMORE CITY COUNCIL,GOONELLABAH,2480,100,,,,,,,
LISMORE,LISMORE CITY COUNCIL,GREEN FOREST,2471,100,,,,,,,
LISMORE,LISMORE CITY COUNCIL,HOWARDS GRASS,2480,100,,,,,,,
LISMORE,LISMORE CITY COUNCIL,JIGGI,2480,100,,,,,,,
LISMORE,LISMORE CITY COUNCIL,KEERRONG,2480,100,,,,,,,
LISMORE,LISMORE CITY COUNCIL,KILGIN,2472,100,,,,,,,
LISMORE,LISMORE CITY COUNCIL,KOONORIGAN,2480,100,,,,,,,
LISMORE,LISMORE CITY COUNCIL,LAGOON GRASS,2480,100,,,,,,,
LISMORE,LISMORE CITY COUNCIL,LARNOOK,2480,90.62146462,,,,,,,
LISMORE,LISMORE CITY COUNCIL,LEYCESTER,2480,100,,,,,,,
LISMORE,LISMORE CITY COUNCIL,LINDENDALE,2480,100,,,,,,,
LISMORE,LISMORE CITY COUNCIL,LISMORE,2480,100,,,,,,,
LISMORE,LISMORE CITY COUNCIL,LISMORE HEIGHTS,2480,100,,,,,,,
LISMORE,LISMORE CITY COUNCIL,LOFTVILLE,2480,100,,,,,,,
LISMORE,LISMORE CITY COUNCIL,MAROM CREEK,2480,91.25711912,,,,,,,
LISMORE,LISMORE CITY COUNCIL,MCKEES HILL,2480,74.85364023,,,,,,,
LISMORE,LISMORE CITY COUNCIL,MCLEANS RIDGES,2480,69.73906036,,,,,,,
LISMORE,LISMORE CITY COUNCIL,MODANVILLE,2480,100,,,,,,,
LISMORE,LISMORE CITY COUNCIL,MONALTRIE,2480,100,,,,,,,
LISMORE,LISMORE CITY COUNCIL,MOUNTAIN TOP,2480,100,,,,,,,
LISMORE,LISMORE CITY COUNCIL,NIGHTCAP,2480,96.27038625,,,,,,,
LISMORE,LISMORE CITY COUNCIL,NIMBIN,2480,100,,,,,,,
LISMORE,LISMORE CITY COUNCIL,NORTH LISMORE,2480,100,,,,,,,
LISMORE,LISMORE CITY COUNCIL,NORTH WOODBURN,2471,100,,,,,,,
LISMORE,LISMORE CITY COUNCIL,NUMULGI,2480,100,,,,,,,
LISMORE,LISMORE CITY COUNCIL,PEARCES CREEK,2477,36.95047519,,,,,,,
LISMORE,LISMORE CITY COUNCIL,REPENTANCE CREEK,2480,100,,,,,,,
LISMORE,LISMORE CITY COUNCIL,RICHMOND HILL,2480,100,,,,,,,
LISMORE,LISMORE CITY COUNCIL,RILEYS HILL,2472,9.86516E-09,,,,,,,
LISMORE,LISMORE CITY COUNCIL,ROCK VALLEY,2480,100,,,,,,,
LISMORE,LISMORE CITY COUNCIL,ROSEBANK,2480,100,,,,,,,
LISMORE,LISMORE CITY COUNCIL,RUTHVEN,2480,100,,,,,,,
LISMORE,LISMORE CITY COUNCIL,SOUTH GUNDURIMBA,2480,100,,,,,,,
LISMORE,LISMORE CITY COUNCIL,SOUTH LISMORE,2480,100,,,,,,,
LISMORE,LISMORE CITY COUNCIL,SPRING GROVE,2470,14.68094025,,,,,,,
LISMORE,LISMORE CITY COUNCIL,STONY CHUTE,2480,89.94544786,,,,,,,
LISMORE,LISMORE CITY COUNCIL,TATHAM,2471,9.018106232,,,,,,,
LISMORE,LISMORE CITY COUNCIL,TERANIA CREEK,2480,100,,,,,,,
LISMORE,LISMORE CITY COUNCIL,THE CHANNON,2480,100,,,,,,,
LISMORE,LISMORE CITY COUNCIL,TREGEAGLE,2480,100,,,,,,,
LISMORE,LISMORE CITY COUNCIL,TUCKI TUCKI,2480,100,,,,,,,
LISMORE,LISMORE CITY COUNCIL,TUCKURIMBA,2480,100,,,,,,,
LISMORE,LISMORE CITY COUNCIL,TULLERA,2480,100,,,,,,,
LISMORE,LISMORE CITY COUNCIL,TUNCESTER,2480,100,,,,,,,
LISMORE,LISMORE CITY COUNCIL,TUNTABLE CREEK,2480,100,,,,,,,
LISMORE,LISMORE CITY COUNCIL,WHIAN WHIAN,2480,80.46986264,,,,,,,
LISMORE,LISMORE CITY COUNCIL,WOODBURN,2472,2.48803E-09,,,,,,,
LISMORE,LISMORE CITY COUNCIL,WOODLAWN,2480,100,,,,,,,
LISMORE,LISMORE CITY COUNCIL,WYRALLAH,2480,100,,,,,,,
LITHGOW CITY,LITHGOW CITY COUNCIL,BELL,2786,73.07700349,,,,,,,
LITHGOW CITY,LITHGOW CITY COUNCIL,BEN BULLEN,2790,100,,,,,,,
LITHGOW CITY,LITHGOW CITY COUNCIL,BLACKMANS FLAT,2790,100,,,,,,,
LITHGOW CITY,LITHGOW CITY COUNCIL,BOGEE,2849,100,,,,,,,
LITHGOW CITY,LITHGOW CITY COUNCIL,BOWENFELS,2790,100,,,,,,,
LITHGOW CITY,LITHGOW CITY COUNCIL,BROGANS CREEK,2848,23.48475314,,,,,,,
LITHGOW CITY,LITHGOW CITY COUNCIL,CAPERTEE,2846,100,,,,,,,
LITHGOW CITY,LITHGOW CITY COUNCIL,CLARENCE,2790,100,,,,,,,
LITHGOW CITY,LITHGOW CITY COUNCIL,COBAR PARK,2790,100,,,,,,,
LITHGOW CITY,LITHGOW CITY COUNCIL,CORNEY TOWN,2790,100,,,,,,,
LITHGOW CITY,LITHGOW CITY COUNCIL,CULLEN BULLEN,2790,100,,,,,,,
LITHGOW CITY,LITHGOW CITY COUNCIL,DARGAN,2786,100,,,,,,,
LITHGOW CITY,LITHGOW CITY COUNCIL,DARK CORNER,2795,100,,,,,,,
LITHGOW CITY,LITHGOW CITY COUNCIL,DOCTORS GAP,2790,100,,,,,,,
LITHGOW CITY,LITHGOW CITY COUNCIL,DUNVILLE LOOP,2849,83.32345469,,,,,,,
LITHGOW CITY,LITHGOW CITY COUNCIL,GANBENANG,2790,77.60770539,,,,,,,
LITHGOW CITY,LITHGOW CITY COUNCIL,GLEN ALICE,2849,100,,,,,,,
LITHGOW CITY,LITHGOW CITY COUNCIL,GLEN DAVIS,2846,100,,,,,,,
LITHGOW CITY,LITHGOW CITY COUNCIL,GOOD FOREST,2790,100,,,,,,,
LITHGOW CITY,LITHGOW CITY COUNCIL,HAMPTON,2790,100,,,,,,,
LITHGOW CITY,LITHGOW CITY COUNCIL,HARTLEY,2790,100,,,,,,,
LITHGOW CITY,LITHGOW CITY COUNCIL,HARTLEY VALE,2790,100,,,,,,,
LITHGOW CITY,LITHGOW CITY COUNCIL,HASSANS WALLS,2790,100,,,,,,,
LITHGOW CITY,LITHGOW CITY COUNCIL,HERMITAGE FLAT,2790,100,,,,,,,
LITHGOW CITY,LITHGOW CITY COUNCIL,JENOLAN,2790,1.89862E-08,,,,,,,
LITHGOW CITY,LITHGOW CITY COUNCIL,KANIMBLA,2790,100,,,,,,,
LITHGOW CITY,LITHGOW CITY COUNCIL,LIDSDALE,2790,100,,,,,,,
LITHGOW CITY,LITHGOW CITY COUNCIL,LITHGOW,2790,100,,,,,,,
LITHGOW CITY,LITHGOW CITY COUNCIL,LITTLE HARTLEY,2790,99.98087024,,,,,,,
LITHGOW CITY,LITHGOW CITY COUNCIL,LITTLETON,2790,100,,,,,,,
LITHGOW CITY,LITHGOW CITY COUNCIL,LOWTHER,2790,100,,,,,,,
LITHGOW CITY,LITHGOW CITY COUNCIL,MARRANGAROO,2790,100,,,,,,,
LITHGOW CITY,LITHGOW CITY COUNCIL,MCKELLARS PARK,2790,100,,,,,,,
LITHGOW CITY,LITHGOW CITY COUNCIL,MEADOW FLAT,2795,54.4763457,,,,,,,
LITHGOW CITY,LITHGOW CITY COUNCIL,MEGALONG VALLEY,2785,19.59714007,,,,,,,
LITHGOW CITY,LITHGOW CITY COUNCIL,MORTS ESTATE,2790,100,,,,,,,
LITHGOW CITY,LITHGOW CITY COUNCIL,MOUNT LAMBIE,2790,100,,,,,,,
LITHGOW CITY,LITHGOW CITY COUNCIL,MOUNT MARSDEN,2849,92.4423701,,,,,,,
LITHGOW CITY,LITHGOW CITY COUNCIL,NEWNES,2790,100,,,,,,,
LITHGOW CITY,LITHGOW CITY COUNCIL,NEWNES PLATEAU,2790,100,,,,,,,
LITHGOW CITY,LITHGOW CITY COUNCIL,OAKEY PARK,2790,100,,,,,,,
LITHGOW CITY,LITHGOW CITY COUNCIL,PALMERS OAKY,2795,100,,,,,,,
LITHGOW CITY,LITHGOW CITY COUNCIL,PORTLAND,2847,100,,,,,,,
LITHGOW CITY,LITHGOW CITY COUNCIL,POTTERY ESTATE,2790,100,,,,,,,
LITHGOW CITY,LITHGOW CITY COUNCIL,ROUND SWAMP,2846,91.62039168,,,,,,,
LITHGOW CITY,LITHGOW CITY COUNCIL,RUNNING STREAM,2850,9.923067554,,,,,,,
LITHGOW CITY,LITHGOW CITY COUNCIL,RYDAL,2790,100,,,,,,,
LITHGOW CITY,LITHGOW CITY COUNCIL,SHEEDYS GULLY,2790,100,,,,,,,
LITHGOW CITY,LITHGOW CITY COUNCIL,SODWALLS,2790,100,,,,,,,
LITHGOW CITY,LITHGOW CITY COUNCIL,SOUTH BOWENFELS,2790,100,,,,,,,
LITHGOW CITY,LITHGOW CITY COUNCIL,SOUTH LITTLETON,2790,100,,,,,,,
LITHGOW CITY,LITHGOW CITY COUNCIL,STATE MINE GULLY,2790,100,,,,,,,
LITHGOW CITY,LITHGOW CITY COUNCIL,SUNNY CORNER,2795,17.31063511,,,,,,,
LITHGOW CITY,LITHGOW CITY COUNCIL,TARANA,2787,35.36593743,,,,,,,
LITHGOW CITY,LITHGOW CITY COUNCIL,UPPER NILE,2849,100,,,,,,,
LITHGOW CITY,LITHGOW CITY COUNCIL,UPPER TURON,2795,38.8838683,,,,,,,
LITHGOW CITY,LITHGOW CITY COUNCIL,VALE OF CLWYDD,2790,100,,,,,,,
LITHGOW CITY,LITHGOW CITY COUNCIL,WALLERAWANG,2845,100,,,,,,,
LITHGOW CITY,LITHGOW CITY COUNCIL,WIRRABA,2849,100,,,,,,,
LITHGOW CITY,LITHGOW CITY COUNCIL,WOLGAN VALLEY,2790,100,,,,,,,
LITHGOW CITY,LITHGOW CITY COUNCIL,WOLLANGAMBE,2790,100,,,,,,,
LITHGOW CITY,LITHGOW CITY COUNCIL,WOLLEMI,2330,23.34315239,,,,,,,
LIVERPOOL,LIVERPOOL CITY COUNCIL,ASHCROFT,2168,100,,,,,,,
LIVERPOOL,LIVERPOOL CITY COUNCIL,AUSTRAL,2179,100,,,,,,,
LIVERPOOL,LIVERPOOL CITY COUNCIL,BADGERYS CREEK,2555,67.26761538,,,,,,,
LIVERPOOL,LIVERPOOL CITY COUNCIL,BONNYRIGG,2177,0.000132778,,,,,,,
LIVERPOOL,LIVERPOOL CITY COUNCIL,BRINGELLY,2556,46.97801146,,,,,,,
LIVERPOOL,LIVERPOOL CITY COUNCIL,BUSBY,2168,100,,,,,,,
LIVERPOOL,LIVERPOOL CITY COUNCIL,CARNES HILL,2171,100,,,,,,,
LIVERPOOL,LIVERPOOL CITY COUNCIL,CARTWRIGHT,2168,100,,,,,,,
LIVERPOOL,LIVERPOOL CITY COUNCIL,CASULA,2170,100,,,,,,,
LIVERPOOL,LIVERPOOL CITY COUNCIL,CECIL HILLS,2171,100,,,,,,,
LIVERPOOL,LIVERPOOL CITY COUNCIL,CECIL PARK,2178,58.70165164,,,,,,,
LIVERPOOL,LIVERPOOL CITY COUNCIL,CHIPPING NORTON,2170,100,,,,,,,
LIVERPOOL,LIVERPOOL CITY COUNCIL,COBBITTY,2570,2.44851E-08,,,,,,,
LIVERPOOL,LIVERPOOL CITY COUNCIL,DENHAM COURT,2565,35.07272837,,,,,,,
LIVERPOOL,LIVERPOOL CITY COUNCIL,EDMONDSON PARK,2174,100,,,,,,,
LIVERPOOL,LIVERPOOL CITY COUNCIL,ELIZABETH HILLS,2171,100,,,,,,,
LIVERPOOL,LIVERPOOL CITY COUNCIL,GREEN VALLEY,2168,100,,,,,,,
LIVERPOOL,LIVERPOOL CITY COUNCIL,GREENDALE,2745,99.99999996,,,,,,,
LIVERPOOL,LIVERPOOL CITY COUNCIL,HAMMONDVILLE,2170,100,,,,,,,
LIVERPOOL,LIVERPOOL CITY COUNCIL,HECKENBERG,2168,100,,,,,,,
LIVERPOOL,LIVERPOOL CITY COUNCIL,HINCHINBROOK,2168,100,,,,,,,
LIVERPOOL,LIVERPOOL CITY COUNCIL,HOLSWORTHY,2173,30.9323971,,,,,,,
LIVERPOOL,LIVERPOOL CITY COUNCIL,HORNINGSEA PARK,2171,100,,,,,,,
LIVERPOOL,LIVERPOOL CITY COUNCIL,HOXTON PARK,2171,100,,,,,,,
LIVERPOOL,LIVERPOOL CITY COUNCIL,KEMPS CREEK,2178,36.08148798,,,,,,,
LIVERPOOL,LIVERPOOL CITY COUNCIL,LEN WATERS ESTATE,2171,100,,,,,,,
LIVERPOOL,LIVERPOOL CITY COUNCIL,LEPPINGTON,2179,12.38036143,,,,,,,
LIVERPOOL,LIVERPOOL CITY COUNCIL,LIVERPOOL,2170,100,,,,,,,
LIVERPOOL,LIVERPOOL CITY COUNCIL,LUDDENHAM,2745,36.13025092,,,,,,,
LIVERPOOL,LIVERPOOL CITY COUNCIL,LURNEA,2170,100,,,,,,,
LIVERPOOL,LIVERPOOL CITY COUNCIL,MIDDLETON GRANGE,2171,100,,,,,,,
LIVERPOOL,LIVERPOOL CITY COUNCIL,MILLER,2168,100,,,,,,,
LIVERPOOL,LIVERPOOL CITY COUNCIL,MOOREBANK,2170,100,,,,,,,
LIVERPOOL,LIVERPOOL CITY COUNCIL,MOUNT PRITCHARD,2170,6.428966977,,,,,,,
LIVERPOOL,LIVERPOOL CITY COUNCIL,PLEASURE POINT,2172,100,,,,,,,
LIVERPOOL,LIVERPOOL CITY COUNCIL,PRESTONS,2170,100,,,,,,,
LIVERPOOL,LIVERPOOL CITY COUNCIL,ROSSMORE,2557,71.02551218,,,,,,,
LIVERPOOL,LIVERPOOL CITY COUNCIL,SADLEIR,2168,100,,,,,,,
LIVERPOOL,LIVERPOOL CITY COUNCIL,SILVERDALE,2752,1.664744373,,,,,,,
LIVERPOOL,LIVERPOOL CITY COUNCIL,VOYAGER POINT,2172,100,,,,,,,
LIVERPOOL,LIVERPOOL CITY COUNCIL,WALLACIA,2745,26.32081154,,,,,,,
LIVERPOOL,LIVERPOOL CITY COUNCIL,WARWICK FARM,2170,100,,,,,,,
LIVERPOOL,LIVERPOOL CITY COUNCIL,WATTLE GROVE,2173,100,,,,,,,
LIVERPOOL,LIVERPOOL CITY COUNCIL,WEST HOXTON,2171,100,,,,,,,
LIVERPOOL PLAINS,LIVERPOOL PLAINS SHIRE COUNCIL,ARDGLEN,2338,100,,,,,,,
LIVERPOOL PLAINS,LIVERPOOL PLAINS SHIRE COUNCIL,BIG JACKS CREEK,2339,100,,,,,,,
LIVERPOOL PLAINS,LIVERPOOL PLAINS SHIRE COUNCIL,BLACKVILLE,2343,100,,,,,,,
LIVERPOOL PLAINS,LIVERPOOL PLAINS SHIRE COUNCIL,BLANDFORD,2338,4.629583065,,,,,,,
LIVERPOOL PLAINS,LIVERPOOL PLAINS SHIRE COUNCIL,BORAMBIL,2343,100,,,,,,,
LIVERPOOL PLAINS,LIVERPOOL PLAINS SHIRE COUNCIL,BRAEFIELD,2339,100,,,,,,,
LIVERPOOL PLAINS,LIVERPOOL PLAINS SHIRE COUNCIL,BREEZA,2381,1.14915634,,,,,,,
LIVERPOOL PLAINS,LIVERPOOL PLAINS SHIRE COUNCIL,BUNDELLA,2343,100,,,,,,,
LIVERPOOL PLAINS,LIVERPOOL PLAINS SHIRE COUNCIL,CAROONA,2343,63.89822777,,,,,,,
LIVERPOOL PLAINS,LIVERPOOL PLAINS SHIRE COUNCIL,CATTLE CREEK,2339,100,,,,,,,
LIVERPOOL PLAINS,LIVERPOOL PLAINS SHIRE COUNCIL,CHILCOTTS CREEK,2339,100,,,,,,,
LIVERPOOL PLAINS,LIVERPOOL PLAINS SHIRE COUNCIL,COLLY BLUE,2343,100,,,,,,,
LIVERPOOL PLAINS,LIVERPOOL PLAINS SHIRE COUNCIL,COOMOO COOMOO,2343,100,,,,,,,
LIVERPOOL PLAINS,LIVERPOOL PLAINS SHIRE COUNCIL,CURLEWIS,2381,1.723613988,,,,,,,
LIVERPOOL PLAINS,LIVERPOOL PLAINS SHIRE COUNCIL,CURRABUBULA,2342,99.5865917,,,,,,,
LIVERPOOL PLAINS,LIVERPOOL PLAINS SHIRE COUNCIL,GAROO,2340,0.071711621,,,,,,,
LIVERPOOL PLAINS,LIVERPOOL PLAINS SHIRE COUNCIL,GOWRIE,2340,18.49353091,,,,,,,
LIVERPOOL PLAINS,LIVERPOOL PLAINS SHIRE COUNCIL,LITTLE JACKS CREEK,2339,100,,,,,,,
LIVERPOOL PLAINS,LIVERPOOL PLAINS SHIRE COUNCIL,MACDONALDS CREEK,2339,100,,,,,,,
LIVERPOOL PLAINS,LIVERPOOL PLAINS SHIRE COUNCIL,PARRAWEENA,2339,100,,,,,,,
LIVERPOOL PLAINS,LIVERPOOL PLAINS SHIRE COUNCIL,PIALLAWAY,2342,16.62379042,,,,,,,
LIVERPOOL PLAINS,LIVERPOOL PLAINS SHIRE COUNCIL,PINE RIDGE,2343,100,,,,,,,
LIVERPOOL PLAINS,LIVERPOOL PLAINS SHIRE COUNCIL,PREMER,2381,60.63139554,,,,,,,
LIVERPOOL PLAINS,LIVERPOOL PLAINS SHIRE COUNCIL,QUIPOLLY,2343,100,,,,,,,
LIVERPOOL PLAINS,LIVERPOOL PLAINS SHIRE COUNCIL,QUIRINDI,2343,100,,,,,,,
LIVERPOOL PLAINS,LIVERPOOL PLAINS SHIRE COUNCIL,SPRING RIDGE,2343,72.07432154,,,,,,,
LIVERPOOL PLAINS,LIVERPOOL PLAINS SHIRE COUNCIL,TAMBAR SPRINGS,2381,8.706945639,,,,,,,
LIVERPOOL PLAINS,LIVERPOOL PLAINS SHIRE COUNCIL,WALLABADAH,2343,99.99796642,,,,,,,
LIVERPOOL PLAINS,LIVERPOOL PLAINS SHIRE COUNCIL,WARRAH,2339,100,,,,,,,
LIVERPOOL PLAINS,LIVERPOOL PLAINS SHIRE COUNCIL,WARRAH CREEK,2339,100,,,,,,,
LIVERPOOL PLAINS,LIVERPOOL PLAINS SHIRE COUNCIL,WARRAH RIDGE,2343,100,,,,,,,
LIVERPOOL PLAINS,LIVERPOOL PLAINS SHIRE COUNCIL,WERRIS CREEK,2341,96.61890731,,,,,,,
LIVERPOOL PLAINS,LIVERPOOL PLAINS SHIRE COUNCIL,WILLOW TREE,2339,100,,,,,,,
LIVERPOOL PLAINS,LIVERPOOL PLAINS SHIRE COUNCIL,WINDY,2343,100,,,,,,,
LIVERPOOL PLAINS,LIVERPOOL PLAINS SHIRE COUNCIL,YANNERGEE,2343,100,,,,,,,
LIVERPOOL PLAINS,LIVERPOOL PLAINS SHIRE COUNCIL,YARRAMAN,2343,100,,,,,,,
LOCKHART,LOCKHART SHIRE COUNCIL,ALMA PARK,2659,8.478604615,,,,,,,
LOCKHART,LOCKHART SHIRE COUNCIL,BIDGEEMIA,2642,100,,,,,,,
LOCKHART,LOCKHART SHIRE COUNCIL,BOREE CREEK,2652,20.73659528,,,,,,,
LOCKHART,LOCKHART SHIRE COUNCIL,BROOKONG,2656,100,,,,,,,
LOCKHART,LOCKHART SHIRE COUNCIL,CULLIVEL,2645,100,,,,,,,
LOCKHART,LOCKHART SHIRE COUNCIL,FARGUNYAH,2656,100,,,,,,,
LOCKHART,LOCKHART SHIRE COUNCIL,FRENCH PARK,2655,100,,,,,,,
LOCKHART,LOCKHART SHIRE COUNCIL,HENTY,2658,12.46694419,,,,,,,
LOCKHART,LOCKHART SHIRE COUNCIL,LOCKHART,2656,66.04509233,,,,,,,
LOCKHART,LOCKHART SHIRE COUNCIL,MILBRULONG,2656,100,,,,,,,
LOCKHART,LOCKHART SHIRE COUNCIL,MUNYABLA,2658,100,,,,,,,
LOCKHART,LOCKHART SHIRE COUNCIL,OSBORNE,2656,100,,,,,,,
LOCKHART,LOCKHART SHIRE COUNCIL,PLEASANT HILLS,2658,100,,,,,,,
LOCKHART,LOCKHART SHIRE COUNCIL,RAND,2642,1.808294664,,,,,,,
LOCKHART,LOCKHART SHIRE COUNCIL,RYAN,2658,100,,,,,,,
LOCKHART,LOCKHART SHIRE COUNCIL,THE ROCK,2655,84.17468174,,,,,,,
LOCKHART,LOCKHART SHIRE COUNCIL,TOOTOOL,2655,100,,,,,,,
LOCKHART,LOCKHART SHIRE COUNCIL,URANA,2645,2.387313784,,,,,,,
LOCKHART,LOCKHART SHIRE COUNCIL,URANGELINE,2656,100,,,,,,,
LOCKHART,LOCKHART SHIRE COUNCIL,URANGELINE EAST,2656,100,,,,,,,
LOCKHART,LOCKHART SHIRE COUNCIL,WRATHALL,2642,100,,,,,,,
LOCKHART,LOCKHART SHIRE COUNCIL,YERONG CREEK,2642,100,,,,,,,
LORD HOWE ISLAND - UNINCORPORATED AREA,UNINCORPORATED,LORD HOWE ISLAND,2898,100,,,,,,,
MAITLAND,MAITLAND CITY COUNCIL,ABERGLASSLYN,2320,100,,,,,,,
MAITLAND,MAITLAND CITY COUNCIL,ALLANDALE,2320,40.87718813,,,,,,,
MAITLAND,MAITLAND CITY COUNCIL,ANAMBAH,2320,100,,,,,,,
MAITLAND,MAITLAND CITY COUNCIL,ASHTONFIELD,2323,100,,,,,,,
MAITLAND,MAITLAND CITY COUNCIL,BERRY PARK,2321,100,,,,,,,
MAITLAND,MAITLAND CITY COUNCIL,BISHOPS BRIDGE,2326,44.31128325,,,,,,,
MAITLAND,MAITLAND CITY COUNCIL,BOLWARRA,2320,100,,,,,,,
MAITLAND,MAITLAND CITY COUNCIL,BOLWARRA HEIGHTS,2320,100,,,,,,,
MAITLAND,MAITLAND CITY COUNCIL,CHISHOLM,2322,100,,,,,,,
MAITLAND,MAITLAND CITY COUNCIL,CLIFTLEIGH,2321,25.30088224,,,,,,,
MAITLAND,MAITLAND CITY COUNCIL,DUCKENFIELD,2321,100,,,,,,,
MAITLAND,MAITLAND CITY COUNCIL,EAST MAITLAND,2323,100,,,,,,,
MAITLAND,MAITLAND CITY COUNCIL,FARLEY,2320,100,,,,,,,
MAITLAND,MAITLAND CITY COUNCIL,GILLIESTON HEIGHTS,2321,100,,,,,,,
MAITLAND,MAITLAND CITY COUNCIL,GOSFORTH,2320,100,,,,,,,
MAITLAND,MAITLAND CITY COUNCIL,GRETA,2334,4.016718471,,,,,,,
MAITLAND,MAITLAND CITY COUNCIL,HARPERS HILL,2321,100,,,,,,,
MAITLAND,MAITLAND CITY COUNCIL,HILLSBOROUGH,2320,100,,,,,,,
MAITLAND,MAITLAND CITY COUNCIL,HORSESHOE BEND,2320,100,,,,,,,
MAITLAND,MAITLAND CITY COUNCIL,LAMBS VALLEY,2335,18.55575322,,,,,,,
MAITLAND,MAITLAND CITY COUNCIL,LARGS,2320,100,,,,,,,
MAITLAND,MAITLAND CITY COUNCIL,LOCHINVAR,2321,92.51907896,,,,,,,
MAITLAND,MAITLAND CITY COUNCIL,LORN,2320,100,,,,,,,
MAITLAND,MAITLAND CITY COUNCIL,LOUTH PARK,2320,100,,,,,,,
MAITLAND,MAITLAND CITY COUNCIL,LUSKINTYRE,2321,100,,,,,,,
MAITLAND,MAITLAND CITY COUNCIL,MAITLAND,2320,100,,,,,,,
MAITLAND,MAITLAND CITY COUNCIL,MAITLAND VALE,2320,100,,,,,,,
MAITLAND,MAITLAND CITY COUNCIL,MELVILLE,2320,100,,,,,,,
MAITLAND,MAITLAND CITY COUNCIL,METFORD,2323,100,,,,,,,
MAITLAND,MAITLAND CITY COUNCIL,MILLERS FOREST,2324,100,,,,,,,
MAITLAND,MAITLAND CITY COUNCIL,MINDARIBBA,2320,100,,,,,,,
MAITLAND,MAITLAND CITY COUNCIL,MORPETH,2321,100,,,,,,,
